Timestamps,PSM1x,PSM1y,PSM1z,PSM1_quat_x,PSM1_quat_y,PSM1_quat_z,PSM1_quat_w,PSM2x,PSM2y,PSM2z,PSM2_quat_x,PSM2_quat_y,PSM2_quat_z,PSM2_quat_w,PSM1_linearv_x,PSM1_linearv_y,PSM1_linearv_z,PSM1_angularv_x,PSM1_angularv_y,PSM1_angularv_z,PSM2_linearv_x,PSM2_linearv_y,PSM2_linearv_z,PSM2_angularv_x,PSM2_angularv_y,PSM2_angularv_z,jaw1_position,jaw1_velocity,jaw1_effort,jaw2_position,jaw2_velocity,jaw2_effort,Distance
31135,-0.10196697636947742,-0.05692570266666298,-0.09839832777040322,0.9307010543808123,-0.2559870577428781,-0.26007518761228215,0.025041374383707352,0.1218987066991889,-0.025135340046089426,-0.11240029201250142,-0.21948366013731296,0.8516012325805526,0.10116496498514854,0.4651536450029879,-0.0015505680762979716,-0.001244482447635012,-0.00113190724997465,0.018249327228029324,0.14763416316179864,-0.08308656237629015,-0.011398991804591467,0.003980481720077354,0.013958913664243315,0.25351404854525617,0.16960536139400317,0.6658089795927393,1.3163898289761564,0.34651610988081943,0.005531065029059066,1.317369893372962,-0.2047432009235589,0.0028105371435298617,0.22654475543253064
31136,-0.10195145685344514,-0.05690601858824481,-0.09833928646994536,0.9306711394795907,-0.255794012311917,-0.2603357337444716,0.025415726250861956,0.12252879361483691,-0.02507497509423079,-0.1127553071297037,-0.2192059910477266,0.8445417450669973,0.1117702644484258,0.47561053637730105,-0.0014413111040362946,-0.0011396500908368449,-0.0007192923854777418,0.0019858084473794793,-0.015652396635833843,0.00156670016030044,-0.008810125532100279,-0.002398689939934372,0.015000759405249864,0.42574157741802393,0.2518086201595411,0.7325632973589145,1.3193300221665736,-0.021012235661898374,0.0029602076088032832,1.3072425612726368,0.17589652750230278,0.005542073152551561,0.22718366981779972
31137,-0.10193922775959204,-0.05688887428351838,-0.09828339559400186,0.9306722900808033,-0.25564763904966786,-0.26046648047154664,0.025506581010578705,0.1230001035493469,-0.024944166883447017,-0.11290344786657461,-0.21774243814592398,0.8396321154069694,0.11827278140821985,0.48334013963817424,-0.0014271184441077738,-0.0011388335947176028,-0.0007251976789461525,0.0031456330650608965,-0.006124601881113171,-0.002929835277166611,-0.008323787236897917,-0.004510972096714168,0.014155472645490495,0.1183684695740349,0.23728104911453438,0.5650416382387541,1.319656710298842,0.024736305888795038,0.0018756271346329278,1.311326162925994,-0.2719084400524159,-4.150780706632011e-05,0.22766623163974392
31138,-0.10191910144349224,-0.05686970669583176,-0.09822273504769993,0.9307247029259534,-0.25544756855772227,-0.260394584856959,0.02631971235624705,0.12344816991249562,-0.02478287388430262,-0.11301809621198632,-0.21283656011831137,0.8377811950347622,0.12160920221010306,0.4878877635901032,-0.0011007305278315515,-0.0009349645481099726,-0.0004884494040058402,0.0009502010978074517,-0.0199378454874977,0.004511369075387282,-0.007187157710058093,-0.0052189880111548695,0.01172489074373163,-0.24639086142418654,0.18947690759458674,0.4206322357875072,1.3198200543649763,-0.012761875871076186,0.001273082426760508,1.3116528510582623,0.0318945721959796,-0.0002423560430238553,0.22812030718526607
31139,-0.10190152502523064,-0.05686060059094284,-0.0981797714986944,0.9307482119439868,-0.25544356862890416,-0.2602249218004642,0.027190794088151726,0.12383670424216489,-0.024614705459005553,-0.11307340945389208,-0.20784035880400814,0.8372585516195618,0.1259308960103073,0.48983865958310824,-0.0012343113022344938,-0.0006153709732548789,-0.0009244294557872837,-0.001268260465933747,0.03340836591096337,-0.014596566374389263,-0.004822300145812489,-0.006953340840963719,0.010007443954778114,-0.09160968295930338,-0.06927801991478386,0.48708401278971936,1.3118161951243967,0.2696448562023641,0.0015141003099092888,1.3114895069921282,0.03655108946621702,0.00040035831203999624,0.22851557136698503
31140,-0.10188386727968941,-0.05684891375462337,-0.09812632708126855,0.9307596939420024,-0.2553093492108592,-0.2603128466715168,0.02721672640655315,0.1242275320350031,-0.024389364404655427,-0.1129928490552907,-0.2057909981520813,0.835755312043261,0.13547123544950795,0.49072463544927664,-0.0008063461353616189,-0.00048161381343853,-0.00020508828823088005,-0.0038709769850191244,-0.04675290179101641,0.019150182475070242,-0.0006885119898994282,-0.007851447977085771,0.007120786833588627,0.0858361664256718,-0.2050907864451031,0.443174080426998,1.3198200543649763,-0.09498318840417193,0.0022371539593561925,1.3113261629259938,0.03601205518888001,0.00044052795923142825,0.22891264866681224
31141,-0.10187635221011178,-0.05684107751012315,-0.09809034317524429,0.9307214405651637,-0.2553486574837801,-0.2604138734187625,0.027189662090110377,0.12443717454687678,-0.02427509068019597,-0.11285964156560921,-0.20109145676731646,0.8349446165020886,0.14441558974424065,0.4915016285102236,-0.0009140675569950194,-0.00048371132637614015,-0.0004762694399207247,0.0013098982607975993,-0.0003298111266849244,-0.0023947380383107734,0.0007346206369906265,-0.006108489157477463,0.0046731058493294855,-0.11869524909232787,-0.22539184017978386,0.4865910943020528,1.3191666781004392,-0.007651776339691567,0.0025585111368883993,1.3100194103969196,-0.38577972152235795,-0.0025320259329392374,0.2291211209520781
31142,-0.1018694439025175,-0.05683638974954908,-0.09805793335604997,0.9307086435898901,-0.25534804637932995,-0.26046074391442425,0.027184496259288864,0.124612817669677,-0.02412409935297553,-0.11269130258442084,-0.20670994426432102,0.8337168707217832,0.14432401287676447,0.4912817498373681,-0.0009356195109646493,-0.000593430601803755,-0.00028910531581785093,0.001800261830901361,-0.003219544049666444,-0.0021402135164553,0.002001615123749729,-0.006032790392364584,0.00414021081420422,0.18197566071430565,-0.05499390573668835,0.08989108979247923,1.3193300221665734,-0.0031644138526364285,0.0027593593728457476,1.2987486698336543,-0.38937493840542997,-0.0042191511149822,0.2292999002285424
31143,-0.10186596785785013,-0.05683023258112939,-0.0980348939393686,0.9306995312633783,-0.25537670352479896,-0.2604754175667566,0.02708650302934596,0.1247217496184512,-0.02407987376654766,-0.11253584935201626,-0.20787714102835275,0.832224274798499,0.14852608779157578,0.4920669181313858,-0.0005468070407656094,-0.00044861723538480383,-0.00026835930250209593,0.0013505317255817848,-0.0017983262729713589,-0.001477828057211539,0.0034238945505756443,-0.003202923613474571,0.0021462705785482714,0.11063446084662366,-0.08143625765371085,0.30974632878151653,1.3191666781004392,-0.0013300358063235186,0.001353421721143373,1.2829042954186292,-0.08708214586958235,0.004015626559274701,0.22940108417678326
31144,-0.10185685964559314,-0.05682262527720906,-0.09801250156834576,0.93069772900555,-0.25543769502331337,-0.26044441874327706,0.026870540198608257,0.12476643941496654,-0.024042878195117256,-0.11235670661049489,-0.21250842590654126,0.8298696319010203,0.1482873027525656,0.4941330173238356,-0.0003987130684485848,-0.00030433123400993716,-0.0003855827647031634,0.010625581000623094,0.08115167185867153,-0.03971437342653236,0.002505492670332599,-0.001306959719120803,-0.0016468042831397646,0.1404157779387405,-0.17867531734450282,0.09174924835240039,1.3145930442486793,-0.8564999328279688,-0.004712195004772631,1.2677132972681413,-0.4964166046965003,-0.006187463827365561,0.22943057275382675
31145,-0.1018370197265827,-0.056809577406699494,-0.09799029111067974,0.9307564026455764,-0.2555241893766469,-0.26020426670542385,0.026337182194875533,0.12469159118792963,-0.024011989489237294,-0.11223743912897143,-0.21528648944912254,0.8288752700663609,0.14744853610824793,0.4948499200087082,-0.0005081595163545502,-0.00031705699981998664,-0.0007685437645832766,-0.011042017831619318,-0.06411367080907637,0.032335228110993035,0.0035418408786903736,-0.002733417074900107,-0.003061661207335567,0.06001374453604584,0.15291691128760773,0.006620281713105622,1.3121428832566653,-0.13847443893812134,-5.251593055918924e-05,1.248928729662699,-0.7339286845997365,-0.007754080067833853,0.22933354434691253
31146,-0.10180920951729217,-0.05680042698271929,-0.09797402205822488,0.9312617954204712,-0.25219374530558275,-0.261713917629505,0.02560485379767047,0.12451452031944872,-0.02392341890020026,-0.11205832325698331,-0.2182727641121725,0.8274306763044397,0.14603453855831552,0.4963762584021012,-0.0002984510159275024,3.889848671028417e-05,-0.0007382976347920865,-0.060368042574483166,-0.030843512046629266,0.002681039287253273,0.0037174174848164897,-0.004679273465582502,-0.004976818321832185,0.08676275930161231,0.2744034901107142,0.09279168226135634,1.310836130727591,0.0,0.0015542699571009083,1.2332476993138084,-0.2997912818283143,-0.0054644101779186575,0.22913248544876705
31147,-0.10179847759261411,-0.05679158248222282,-0.09796209363361827,0.9311753987532068,-0.2530401393799745,-0.2611746279311024,0.025901319356738107,0.1243798805758716,-0.023806891041323625,-0.11190103644996904,-0.219875957234803,0.8259447633210385,0.14362579313470805,0.49884009754535474,-0.00042277475938373374,-0.00037272192680666766,-0.0007949640664414444,0.0301733745206011,0.027294644239736075,0.04322952669038323,0.0024674963249753366,-0.0050330011442487835,-0.005960275627078759,0.04500266524682427,0.0683529778834626,0.018039597329627455,1.311489506992128,0.0182993366001707,-0.00013285522494205394,1.225570528205497,0.06055193885465796,-0.0016482936947264173,0.2289954883836811
31148,-0.10177465139978607,-0.05676714633919071,-0.0979285197420981,0.9309054534903972,-0.2551579335176336,-0.26003221964333983,0.026319391562242223,0.1242313996613809,-0.023664345040579442,-0.11174687571987199,-0.21761218142728497,0.8257232166838975,0.14093680831235067,0.5009619985451825,-0.000751079239124063,-0.001134558042877799,-0.0010783184914656425,0.19681351896868327,0.15017492045594372,0.15555384893931773,0.0020980999652466126,-0.006692045571320204,-0.005557404700422161,-0.15096178467567192,0.3579825023416868,-0.04462635449044159,1.3002187664288627,-0.08502834778118189,0.0004696894829305529,1.2151165079729034,0.08017315267560426,0.00015934042889102865,0.22883504437040805
31149,-0.10174886878533564,-0.05674824132204849,-0.09790382223407196,0.9309261021554386,-0.254802311454295,-0.26033273542437035,0.026062257570963667,0.12408188478074036,-0.023384391013218344,-0.11153084743575462,-0.21400476341749522,0.8241929027365549,0.13659569247960782,0.5062110598449328,-0.0004274369181568786,-0.0004736977133131433,-0.0008437292775401661,0.005196783080629631,0.0026622807089502483,-0.004236095830995048,0.00018660994081486776,-0.008902440057788803,-0.00395880426977579,0.022849649261865508,0.4470626659218443,0.09566999530166112,1.3034856477515484,0.0,-0.0004943820496656927,1.2175666689649174,0.039435291116575136,-0.0005235435733644425,0.22868837220002916
31150,-0.1017275898019238,-0.05673132784006992,-0.09788335267254816,0.9309104280473117,-0.25484941608402445,-0.2603248978338367,0.026239238598048473,0.12400644066805457,-0.02313207585280724,-0.11137568623414681,-0.2112885809872892,0.8217231329190141,0.13424336936019374,0.5119638133237159,-0.00043584853569911974,-0.0005063758365853444,-0.000920866271392721,0.001333605080119901,-0.010891702233823497,0.003586893968205107,-0.00044751800478479067,-0.009101743842079341,-0.004230602834279906,0.00611484069854187,0.4359414295285724,0.22501675940016527,1.3025055833547428,-0.028115194977770635,-0.0018601500541764484,1.2066226165339209,-0.15372695228615832,-4.150780706650696e-05,0.22861934588145016
31151,-0.10170107989914355,-0.05670015177339596,-0.0978564688283614,0.930809448568576,-0.2552524154653978,-0.2602970713896122,0.026180326211388893,0.12394271309986074,-0.02285900824895215,-0.11125498286039165,-0.20949876438131282,0.8187609867942431,0.13283133998285587,0.5177804064898355,-0.00037480471959591753,-0.0006369530059156161,-0.0010933751382962325,0.019832055470941273,0.02479384757981688,0.021433367791659885,-0.0014446044858795696,-0.008788387930633343,-0.004414368188841776,0.15130083192010918,0.3355725109704055,0.2167820866013741,1.2931949715850888,0.3217002696865642,0.0011927431323774562,1.1971486606981325,-0.47495785249834915,-0.008155776539748924,0.22856041759737403
31152,-0.10169051472412004,-0.05667028590242408,-0.09783445868290327,0.9304244189878209,-0.25732442983349074,-0.2595796987157991,0.026700531392834147,0.12382276912623394,-0.022516554292614715,-0.11114819635066145,-0.20715313227201887,0.814888999110494,0.13203194582578986,0.5249867276417993,-1.6658476309139498e-06,-0.0006274184269700463,-0.0007269011871953305,-0.10903444326673217,-0.09419151780093873,-0.1669173530724107,-0.0018679350085369251,-0.006684258613841587,-0.004948888335713552,0.11650158935589457,0.26747332629210185,0.15554144840105794,1.2938483478496259,-0.05879841348742078,-0.001177266051920977,1.1796708456217648,-0.6544101712420396,-0.008959169483579065,0.22847313668466823
31153,-0.10167887882781655,-0.05664523488859096,-0.0978247950483752,0.9304328219439053,-0.25717834938566675,-0.2597032122543695,0.026613943742464938,0.12372436506458644,-0.02228373139641,-0.11108912084892163,-0.20546433998093575,0.8125579834359029,0.1312325600002087,0.5294449392964004,3.0892662538976835e-05,-0.000646792485152562,-0.0006524399146071995,0.04044045540332014,0.02724000313542873,0.06102722377379869,-0.0015539427824157826,-0.006386707110645525,-0.0044548647654987965,0.017065707393505825,0.3633486829725629,0.14844257364096833,1.29401169191576,0.0,0.0003491805413558819,1.1569660204290997,-0.8745941279309252,-0.006147294180174129,0.22839281428802508
31154,-0.10166887714653003,-0.05661412167152911,-0.09780491875427763,0.9299613792030331,-0.2599163150142035,-0.2586050196927761,0.027180621220433635,0.12364222971789081,-0.02208064888270318,-0.11104839908919799,-0.20436090032276963,0.8111481208873927,0.13070734878643922,0.5321568728987148,-0.0001702402774521699,-0.00043742019136125567,-0.0006846338483425045,-0.09006979479839083,-0.061914447433755085,-0.15279502049576033,-0.0020375927968593116,-0.005503155858133171,-0.0035188271590263012,0.003484177141531611,0.13438118763079648,0.08400551046621932,1.2940116919157603,0.009133968517506377,-0.0008157392271975253,1.1416116782124779,-0.35411742586349115,-0.006147294180173943,0.22832661997828568
31155,-0.10165341263916339,-0.05659087189330842,-0.09779013348587866,0.9299849930929267,-0.2594627679272167,-0.2589968289877779,0.026974566831967285,0.12357773966710528,-0.0218354227732194,-0.1109689543057757,-0.20291371035592834,0.8101149024357317,0.13011797820415102,0.5344241599602318,-0.00021107361878562857,-0.000666636666996829,-0.0009469565376990258,0.07682621435557273,0.04570847665742228,0.12588642428604985,-0.0010850768104906914,-0.005784064997132485,-0.002857128716209267,-0.0021415938405922198,0.09645610592594281,0.06405830522535466,1.293848347849626,-0.0059760387844976694,-0.0007353999328144737,1.1314843461121522,0.0,-0.0051028833531952065,0.22827766980357855
31156,-0.10164135724546298,-0.0565585236809712,-0.09776704317223457,0.9294342428421029,-0.26226827394423363,-0.2580768883267622,0.027634406568904986,0.12353002077395601,-0.021652091572391608,-0.11088587057111668,-0.20301219290692862,0.8100094428744523,0.13020257168150368,0.5345259977895016,-0.0002876394485034585,-0.0006176461441915614,-0.001110902831575626,-0.11184158226778262,-0.11379537834347965,-0.15745989630343826,-0.00044854351407177525,-0.0062027116031412675,-0.0023245481134197468,-0.02253775150097634,0.04331095694996982,0.0018766324106985633,1.2940116919157603,-0.013673430745791498,-0.0006952302856230412,1.1231537987393039,0.14433588958677135,-0.0031747402880034636,0.2282382792478874
31157,-0.10161175998269137,-0.05650700015072519,-0.09772891647274946,0.9288299172542887,-0.2647558972040181,-0.2576209750392892,0.028473372278193812,0.12350570117550094,-0.021481151159006315,-0.1107877333032732,-0.20310533486263796,0.8098436896132578,0.1303944358940687,0.5346949713919037,-0.0003960967251603057,-0.0009071844442054079,-0.0013352774744236993,-0.11716863398529281,-0.13749240979354338,-0.1557944095859584,-0.0001248064705747315,-0.006601288913225406,-0.0021017537071919327,0.03199286012426347,-0.012446823145987544,0.013633254644987883,1.2943383800480288,0.10825687386684375,-0.0006952302856230413,1.124787239400647,0.0,-0.004701186881280323,0.22819994327982224
31158,-0.10158818134459725,-0.056465361105248996,-0.0977049739463436,0.9288109195047433,-0.2640336452369173,-0.25844929448829745,0.028292616884278924,0.12347452124087077,-0.021311225348047247,-0.11068309416239204,-0.20307948773907192,0.8096812596570261,0.13057021650995412,0.5349078406420973,-5.160822034804631e-05,-0.00115862345946613,-0.0012521803020417973,0.010338655925200758,-0.0027604226775277104,-0.0050105149952952305,-0.0005060476104226814,-0.006354423442381953,-0.0023638599091078145,0.014990413752518592,5.6646641342291163e-05,0.015930965713781147,1.29401169191576,0.023760842235806316,-0.00029353381370797005,1.1246238953345125,-0.01622421238649463,-0.0032952492295777605,0.22816105048901927
31159,-0.10157334518752056,-0.05641296375571095,-0.09767810653167867,0.9281632741388389,-0.2672056455043411,-0.2574472689344079,0.02889607704678407,0.12341015334646953,-0.02107053095300468,-0.11055773290914,-0.20306599440631762,0.8098717600362162,0.1289432723175122,0.5350192209030128,-5.5648801069842885e-05,-0.0017715132647186792,-0.0012595032215990103,0.07693946302761343,-0.048590001141978395,-0.02323786839844632,-0.00029979760660611406,-0.0055366465743807766,-0.0031299669530871783,-0.10654775006995262,0.13179262629158933,-0.04020673569358751,1.2830676394847633,-0.3846803917536346,-5.25159305590023e-05,1.1233171428054383,-0.2621635937506238,-0.006066954885791079,0.22810643775358624
31160,-0.10154952113958793,-0.05635069571567499,-0.09765417885152729,0.928012490349225,-0.26672191197973044,-0.2584743002128165,0.02903920720683323,0.12335662664088452,-0.020917149694590027,-0.11049831992536681,-0.2014259099455277,0.8103899689313632,0.1275153252261972,0.5351967328847381,0.00012675922911554218,-0.0013783731626055991,-0.0006964986081228352,0.053771550746430224,0.015857156112505676,-0.038626152030941385,-0.0009337031911312896,-0.004699665441771938,-0.002531542668014575,-0.07156417660753099,0.08447313122145157,-0.0037837894964165807,1.2858444886090463,-0.029595383908545613,-0.0021413375845170356,1.11498659543259,0.2868825678643252,-0.0020901598138329206,0.22804228435315402
31161,-0.1015453081065025,-0.056301448817170384,-0.09763646002026834,0.9272714993792099,-0.2704011838319501,-0.25729521454113474,0.02915370980755682,0.12330686476800141,-0.02073269999326853,-0.11043719409265684,-0.2002245241838215,0.8104047865490683,0.12680530741733925,0.5357934638127976,0.0001372610083500238,-0.0019264784801583887,-0.00044615928098086543,0.20881187077649066,0.11857167366795104,0.014487847685815,-0.001055280157541444,-0.0035596244574432503,-0.001520721915029982,-0.01448685231643831,0.008018461497234253,0.041769012502517584,1.2848644242122407,0.0,0.00010816265820710121,1.1006123176127738,-0.503074576072319,-0.00863781230604686,0.22800766288016644
31162,-0.1015330748581423,-0.05627182881874271,-0.0976279332906654,0.9272661012742531,-0.2692675416019019,-0.2584920798187623,0.029230346188255155,0.12329628496635947,-0.020630845650071502,-0.11038127227297743,-0.19932902483957676,0.8099196817598222,0.12653309430782933,0.5369240402510002,-2.8194040171158278e-05,-0.0005216655536699317,-0.0007360076900108002,-0.003180756012423512,-0.041681398045777814,0.018247981702970043,0.0004346088095497959,-0.0038443942720555587,-0.0007825961313646118,-0.0038014898970296406,0.16097334533780694,0.05905523981603671,1.285027768278375,-0.10019910027511036,-0.001056757110346493,1.0984888447530279,0.07611238849604048,-0.004259320762173632,0.22799379021263397
31163,-0.10151184928541758,-0.05624515348464359,-0.0976150446506705,0.9272140179668541,-0.26966296141589563,-0.258209853764128,0.02972748804186704,0.1233104571533077,-0.02055529724966498,-0.11030100268051407,-0.197701825562599,0.808937104544767,0.12598966814795073,0.5391301814774552,-8.080544803192318e-05,-0.000530628962316655,-0.0007900715540251796,0.0012863803515413034,0.0022107050956891115,-0.001365663316752922,0.0008630282493500771,-0.0035578920616548366,0.000776437249431572,0.00043421045543538643,0.15816208494599648,0.09128731995993582,1.2855178004767776,0.0,-0.002382355467666003,1.0883615126527026,0.06980481052574826,-0.00333541887676938,0.2279907209551224
31164,-0.10150189888658925,-0.05623081624099909,-0.09760545953245153,0.9272231898158674,-0.2696259540602914,-0.25823543761439327,0.029554355429756464,0.12340192192910256,-0.02048988157472363,-0.11015221992279667,-0.19494508762689886,0.8067966095034492,0.12468986472452753,0.54362494547147,-0.0001746846467340424,-0.000446724733358476,-0.0007065506394775339,0.002523012218577109,0.0168080780730708,-0.007887659997928868,0.002685918592093802,-0.0043123910807546335,0.002826458796013786,0.04083816381614795,0.2786833275149959,0.15807280800457074,1.2847010801461063,-0.03390289852715187,-0.0014182839350699449,1.0810110296766602,0.2348577948828741,-0.002612365227322289,0.2280714015930286
31165,-0.10148431136067389,-0.05621038001075514,-0.09758716672462657,0.9271759300022637,-0.2697579767785644,-0.2582918513855488,0.029338512174246222,0.12351664675688634,-0.020454659593885517,-0.10999605456560672,-0.19196889785418192,0.8047519955704922,0.12367162598449992,0.547930193371666,-0.0003155818418837427,-0.0004554307534997706,-0.0007826247145249277,0.000786171181686504,0.0008595234123409623,-0.0008171921139417497,0.003881539990599219,-0.005098659834843895,0.004221001332091286,-0.011435491527049806,0.3853102024304059,0.22594187151956047,1.2850277682783748,0.0,0.00010816265820691407,1.0769274280233032,-0.7966814777133057,-0.010445446429664305,0.228161967018606
31166,-0.10147210492953473,-0.05618751408006324,-0.09756667541274965,0.9270055048788586,-0.27065761570181474,-0.2579470210280882,0.029471737811607696,0.12368616952693995,-0.020413492164944348,-0.10976370127282054,-0.188642261820331,0.8012843026889298,0.12194136416759281,0.5545158852770331,-0.0003787154789315409,-0.0012270696112882979,-0.0006082354538395367,0.27857154902002923,0.16921972859286036,0.26814655827101597,0.004914357227381086,-0.007005148001001531,0.0060232422315638825,0.06258840846661393,0.467369705270684,0.2312353987015813,1.2853544564106436,0.0,-0.0009764178159634414,1.0674534721875149,-0.6922723686896214,-0.00996341066336637,0.22830855577492454
31167,-0.10145854774848585,-0.0561487502208561,-0.09753234970036129,0.9264919175176662,-0.2720321403657093,-0.25833874282401315,0.02953532357360467,0.12391171480947885,-0.020364540279400267,-0.10950218828860163,-0.18510567381618287,0.797454925905325,0.12077777024381174,0.5614394543361935,-0.00034615925216798085,-0.0005152603366294691,-0.0008749819842166181,-0.0019280207561424136,-0.02743250865051142,0.011600197328353507,0.005194180905061657,-0.00819377408150506,0.007807162888928581,0.031564308093889756,0.5448608310010823,0.26095329034300724,1.2850277682783748,-0.03437331684507157,-0.0010969267575379256,1.0548759790951752,-0.2871498872963733,-0.005625088766684575,0.22850720330529772
31168,-0.10143492072114219,-0.056122335379460625,-0.09750968632196957,0.9264594471732017,-0.2720682814014753,-0.25841459748934303,0.02955738153480555,0.12426001315127644,-0.020275099075990257,-0.10917448021337424,-0.18178851601010448,0.7930275978351194,0.11950516795748269,0.5690155352450036,-0.0003788328315969124,-0.0008269039800431976,-0.0013369267676240355,0.0016834075652280415,0.002376814798374826,-0.001768873866439469,0.004340874903853835,-0.008687234211599964,0.008827545192966024,0.07150017047680432,0.400717482249939,0.21953502740669434,1.285191112344509,0.0,-0.0007755695800060927,1.0378881962172104,-0.42869565518360087,-0.006187463827365562,0.22882153513776018
31169,-0.10140956573842011,-0.056085312976209216,-0.09748686703813568,0.9264273605017311,-0.27216182835131403,-0.2584489115135541,0.0294014462182489,0.12457478038583356,-0.020187881587025638,-0.10891669866373026,-0.17926944834714495,0.7902003494377403,0.11845360446243192,0.5739465273243157,-0.00021094847190161802,-0.0010144674587422458,-0.001269929755028034,0.0027513968679856596,0.0030081683365565273,-0.0028600730381907495,0.0031112893021585713,-0.007816973789290273,0.009036851851499746,-0.04993590220728328,0.3209741659557472,0.1915054731921016,1.2850277682783748,0.0,-0.0017396411126019645,1.0169801557520226,-0.45512452353861366,-0.005906276297025162,0.22910301465615215
31170,-0.10137487609050784,-0.05602666436078344,-0.0974519762725492,0.9264053221402756,-0.2722201659107225,-0.2584776130300764,0.029303309437419968,0.12486531101644532,-0.02011047938295063,-0.10872188168811105,-0.17715961976987965,0.789021780134123,0.1176901631802247,0.5763749865214342,-0.00026585018929542415,-0.001200939380623951,-0.0015188901843204102,0.0032275023292854376,0.0035286721375607697,-0.003354918932983396,0.002645556319320639,-0.007080365657523567,0.008210398198956982,-0.10009905167117117,0.1953105220665638,0.12471120623358448,1.284701080146106,0.0,-0.0008559088743891446,0.9852914069219725,-1.921510348419825,-0.01277528596677112,0.22935039867771492
31171,-0.10136932459814511,-0.055960588275567304,-0.09741266462305322,0.9255699655118027,-0.2753343387026649,-0.25821015353470744,0.028961310143522344,0.12513677913358418,-0.020048106200470622,-0.10854641384519206,-0.1762014594922432,0.78846274409938,0.11744460359413615,0.5774827373408623,-5.271414543989725e-05,-0.0014400776915854977,-0.0015653722663110726,0.0009582651497710025,-0.030787195774404554,0.010881274054819725,0.001689931420477124,-0.005737887353380863,0.008325095117931565,0.032459773894673624,-0.036710370421162576,0.022248231808114947,1.2851911123445092,0.049610894015592134,-0.0008559088743889576,0.979737708673407,0.0,-0.006910517476812466,0.22960549158995422
31172,-0.10134126651701443,-0.05591064360052847,-0.09739002856507291,0.9255949656662504,-0.27481269206540604,-0.25861542632952195,0.029495848478331192,0.12549167204876582,-0.02001577834762989,-0.10838779620277071,-0.1751343762724221,0.7886561765581194,0.11623942464928977,0.5777869690306284,-3.827317810345301e-05,-0.0013276582931153562,-0.0015239428981886115,-0.0031987144301405656,-0.008335218310745709,-0.010473328396888686,0.0009708051036809713,-0.002882587294279035,0.008361025036873408,-0.1603566763501698,0.03128623402149024,-0.049008761049742604,1.2847010801461063,0.01995187097823361,0.0003893501885475013,0.9521325614967135,-0.9016973095437251,-0.008477133717280944,0.22991862530670187
31173,-0.10130376491624274,-0.05583128525373201,-0.09736174797073475,0.925484172821489,-0.27496096650004587,-0.2588812824708386,0.029257381026657668,0.1257437971724063,-0.020039555492033057,-0.10833293545787694,-0.17383271811189668,0.789671548229814,0.11586135557723282,0.5768684237449337,0.0002851361873066157,-0.0017920736886259739,-0.0013956961139072292,0.05159500761603336,0.02392785466174057,-0.03946693027403626,0.0009106563701366346,-0.0016383896354401533,0.008806707590324946,-0.11031191487279318,0.03395517950499298,0.07644956283270976,1.2757171565087209,0.3705766452289968,0.0005901984245048497,0.9433119819254626,0.1699843399930917,-0.0038174546430671287,0.23011303814562845
31174,-0.10128019901336703,-0.055774826854575965,-0.09734815452023358,0.9254478514266481,-0.2749435935135188,-0.25903279857470296,0.02922847820586991,0.12609534818827825,-0.02009858007026723,-0.10828497770153217,-0.1735137166335514,0.7894938836198209,0.11613164567076519,0.5771532194666371,0.00016492511003118112,-0.001355368059821932,-0.0016953087483573912,0.007571505757885056,0.04270428610266522,-0.019913190810448733,-0.00016543489182107782,-0.0005632302970369103,0.008894127693367157,0.02401822606763998,-0.010232853111965196,0.009022108019092905,1.2657531684745298,-0.07896677909280635,-0.001538792876644429,0.9439653581899998,-0.017120225846743223,-0.00550457982511009,0.23041711774770882
31175,-0.10127246407841849,-0.055712461640673415,-0.09732906583054275,0.9247409232953051,-0.27798190668030964,-0.258301307127318,0.029338014207597227,0.1263347920793312,-0.0201508784274093,-0.10828055537040905,-0.17300151490343785,0.789415202328489,0.1164963041312281,0.5773410822880621,0.0004727290497896058,-0.00099899024581858,-0.0009591811767783023,-0.0004665741246349989,-0.04334239519825018,0.016920007574442297,-9.879159915630572e-05,0.00018134328312190595,0.00782075420118513,-0.02075267325650052,0.02323281489326538,0.04582529352856195,1.2683666735326784,-0.10814429321043789,-0.0024225251148574357,0.9438020141238656,0.0024195686010504073,-0.0039781332318332314,0.23062875878657282
31176,-0.10125288646820509,-0.055667017257574926,-0.09732512934971169,0.9247847581908517,-0.27746618826165936,-0.2587017177302266,0.029310179679824293,0.12653394827838596,-0.020202821234220576,-0.10828726079442585,-0.17300671453477595,0.7893683481353916,0.11661259656767471,0.5773801087755195,0.00017622979018761572,-0.000519440517448546,-0.0007192357961335559,0.0006035783622621799,-0.006198178686539467,0.0024911251955152705,-0.0003116527467568334,0.000925009556865029,0.005475484788076001,-0.029506408270944678,0.023094838557745564,-0.012674059384940645,1.268693361664947,0.011840291324705961,-0.003507105589027791,0.9438020141238656,0.0016743772641692248,-0.0031747402880032763,0.23079150679620963
