Predicted Gesture,Timestamps,PSM1x,PSM1y,PSM1z,PSM1_quat_x,PSM1_quat_y,PSM1_quat_z,PSM1_quat_w,PSM2x,PSM2y,PSM2z,PSM2_quat_x,PSM2_quat_y,PSM2_quat_z,PSM2_quat_w,PSM1_linearv_x,PSM1_linearv_y,PSM1_linearv_z,PSM1_angularv_x,PSM1_angularv_y,PSM1_angularv_z,PSM2_linearv_x,PSM2_linearv_y,PSM2_linearv_z,PSM2_angularv_x,PSM2_angularv_y,PSM2_angularv_z,jaw1_position,jaw1_velocity,jaw1_effort,jaw2_position,jaw2_velocity,jaw2_effort,Distance
NP,1131,-0.038889167801747,1.21286758203385,0.736542211068793,0.742099058466579,-0.543489162402662,0.336383956893578,0.201877069818463,0.010436028279734,1.2044170206466,0.720434023830826,-0.672218015306454,-0.245143346970299,0.691733194260605,0.097636403516678,0.026202499725176,0.00144145576717,0.003401496895962,-0.320513028046386,-0.004525305972535,-0.364407564925719,0.00128064422358,0.009600577396398,0.001578948794798,0.029675601634796,-0.026234097881113,0.051190370320893,-0.684248293036496,0.006261604584129,-0.0952947494216,1.25611586857261,0,-0.002049990166641,0.052572432436873
NP,1132,-0.038662416055749,1.21217203391192,0.737073530603659,0.746011702329717,-0.538650870825352,0.3307596893851,0.209570530428494,0.010437566313093,1.20416162394383,0.720196790798493,-0.672272310306035,-0.244831162786606,0.691810043330704,0.097501315227614,0.01743539845541,-0.001698274501037,0.004158097727351,-0.300510047808195,-0.033945224582713,-0.649449040234866,0.002210017264839,0.00527624552455,0.000603528307151,0.057656489815142,-0.035638180141802,0.063877625639459,-0.683594916771959,-0.018603969371964,-0.09746391036994,1.25627921263874,0,0.000279849370466,0.052533791819445
NP,1133,-0.038458173078698,1.21183425660461,0.737282623530496,0.750481128751274,-0.533013958832072,0.325512987274061,0.216137664913575,0.010449198972869,1.20410078448185,0.720030280606813,-0.672205991769653,-0.244430118740603,0.692026675485611,0.097427419640291,0.010350057757348,-0.003689286199052,0.005254862149766,-0.414134499390024,-0.08853442978056,-0.649657479871571,0.00443710121667,0.003363306928211,-0.000742873326579,0.076735555441215,-0.037620795300843,0.074009958675038,-0.684084948970361,-0.115008208138582,-0.096740856720493,1.25660590077101,0,-0.001527784753152,0.052434539841791
NP,1134,-0.038243142048503,1.2115874565241,0.737333416566181,0.755717619770576,-0.526510819483965,0.319120858098787,0.223246755991913,0.010478961236035,1.20414442475359,0.719836265744812,-0.672049913488607,-0.244044363687571,0.692397773783746,0.096832769203389,0.006237654543892,-0.004014105807367,0.007321331347723,-0.394014503568819,-0.07493412496167,-0.99167429983039,0.007309090008592,0.00130495945436,-0.00158629505568,-0.012436493632732,-0.033421497969714,0.075746078728577,-0.683104884573556,0.050481769055362,-0.098749339080068,1.25627921263874,-0.169323182212786,-0.002090159813833,0.05230097854985
NP,1135,-0.038036326519777,1.21135674303959,0.737276616023908,0.762205368332962,-0.517943315041254,0.312492947161776,0.230490470220868,0.010533870388172,1.2043223257539,0.719473016084801,-0.672251459865648,-0.243772550765577,0.692512383949483,0.095286495781687,0.00468829114384,-0.003718577608366,0.008503473516912,-0.25257986521638,-0.070960305332649,-0.817789422226858,0.01188743976898,0.000317011310678,-0.002102751723331,-0.012442782091485,-0.022590312526735,0.073512792798119,-0.682778196441287,-0.086212124190801,-0.105015804041942,1.25595252450647,-0.239942541809039,-0.002893552757663,0.052206467271956
NP,1136,-0.037756264394987,1.21100899049153,0.737128580678844,0.769988189729741,-0.507529759670076,0.303554487467882,0.239554594746298,0.010569491882497,1.20452987176325,0.71912600327376,-0.67216137441297,-0.243620163728523,0.692797366270643,0.094234345440584,0.005329015562624,-0.003563993832699,0.011976247366697,-0.348452014661227,-0.154486935529498,-0.746300049506839,0.014478949281773,-0.000933433885709,-0.002290732967364,-0.004666754335433,-0.017710592915728,0.052695719880715,-0.68212482017675,-0.066882760474371,-0.106702929223985,1.25693258890328,0.21942359703646,-0.000282525690215,0.05197547972373
NP,1137,-0.037524522072201,1.21067187606852,0.736959797460898,0.77484472426221,-0.501581708890607,0.295640800724381,0.246227454879519,0.010584021166052,1.20478812695735,0.718758525442176,-0.672323499518501,-0.243313018699878,0.692869945814594,0.093333408344658,0.00607711841517,-0.003445451107002,0.015262297739351,-0.424198460581194,-0.204560562895988,-0.664818563700627,0.015533450960728,-0.002554160776923,-0.002109827049384,0.040976246102576,-0.019016305671918,0.066406768186938,-0.68212482017675,0.039464477846629,-0.105698688044197,1.2556258363742,-0.171569215908504,-0.000965409692471,0.05177196866268
NP,1138,-0.037178499887088,1.21005702715417,0.736657260573641,0.782105925288182,-0.492157571390707,0.284699172187138,0.255024759401662,0.010592015871742,1.20522209187502,0.718261535710233,-0.672545488707414,-0.242945665593938,0.692959309368417,0.09201828485725,0.00807778715201,-0.002040978880126,0.019375842974708,-0.364526850520821,-0.175305250910549,-1.00235680906292,0.016032972966308,-0.004640773152555,-0.002078296816433,-0.032920147204449,-0.009432336601456,0.054686786259797,-0.681471443912213,0.032128206042008,-0.108430224053219,1.2556258363742,-0.016586605670074,0.00040035831204,0.051417909995141
NP,1139,-0.037004342822122,1.20969715899186,0.736480765128926,0.786007368524614,-0.486794081484014,0.279060109961613,0.259517617678181,0.010595729810948,1.20557654627111,0.717922328212536,-0.672592641471113,-0.242773808445764,0.693138580457012,0.090768523474216,0.008559246068837,-0.001825475670158,0.022104806310069,-0.440683650702026,-0.25256696582709,-0.940508760866883,0.015412892445104,-0.00531112139565,-0.002294367505892,-0.016264968770765,-0.013528337602627,0.058443517465345,-0.68212482017675,0.010685763562322,-0.105377330866665,1.24860204153043,-0.286644093132301,-0.004259320762174,0.051255847906826
NP,1140,-0.03661964231317,1.20884726857704,0.736051463322279,0.792946642695981,-0.477823635666307,0.266776256304537,0.267863069697821,0.010595790819261,1.20593952905221,0.717576313051739,-0.672747874802974,-0.242381772853644,0.69320451664285,0.090160253118322,0.009616953515434,-0.001762749338266,0.023981822071731,-0.305574644166364,-0.251306915528128,-0.610788793026162,0.015035721002082,-0.005224663252188,-0.002796618238381,-0.019987222207334,0.002626673284428,0.038729914395291,-0.681798132044482,0.010356094697713,-0.108671241936368,1.24827535339816,0.24330757398485,-0.000282525690215,0.050784675371083
NP,1141,-0.036233444396922,1.2079413586085,0.735584761734289,0.797638997150475,-0.47145311365164,0.256780378592374,0.274896033116005,0.010623615927288,1.20639906368762,0.717160538413463,-0.672831547083868,-0.242278600353895,0.693290509234114,0.089146277909901,0.009194693366782,-0.00208673807362,0.025639093480628,-0.403411872312663,-0.239889045008998,-0.497541189927128,0.013454649701381,-0.00388528134245,-0.002517262607155,0.001720453538551,-0.003805283391106,0.038587875944011,-0.68212482017675,0.07510268695531,-0.105216652277899,1.24860204153043,0.184554296813024,-0.001969650872258,0.050372758320597
NP,1142,-0.035952182314602,1.20727575168377,0.735185087998348,0.799777410634997,-0.469050951726813,0.24954393661921,0.279419258138624,0.010646609728232,1.20668777556636,0.716872178858022,-0.673003159234505,-0.24216740014478,0.693246672618159,0.088491518640741,0.008445826322622,-0.002358049678988,0.026691140032211,-0.352092068686278,-0.191569398221563,-0.346936954211452,0.011652320221735,-0.003487022176368,-0.002614927979643,-0.010142018899646,-0.001565348189514,0.031623525314944,-0.681144755779944,-0.064107839019366,-0.110157518882454,1.24729528900136,-0.176594718810003,-0.002090159813833,0.050071506637486
NP,1143,-0.035685091923253,1.20661182118338,0.73474086895875,0.801629509273145,-0.466684306574572,0.243558958002264,0.283328293391886,0.010683817054024,1.20700564002633,0.716544496404144,-0.673222820858143,-0.242002255932944,0.693152623031746,0.088007856373053,0.007242579727747,-0.001921170905373,0.026294439243097,-0.359015560314202,-0.121917975547579,-0.425448635524973,0.009064644335164,-0.002315328209708,-0.002005909280608,0.036411297469422,0.00389822500069,0.018064112280106,-0.681634787978347,0.081194680889792,-0.107144795343091,1.24860204153043,-0.029354886845248,-0.003857624290259,0.049813038325021
NP,1144,-0.035443698347409,1.20595830651029,0.734257222529689,0.803879290820983,-0.463198618064201,0.237187340916452,0.288040433483826,0.010698186287199,1.20712141646029,0.716420792564422,-0.673243089077749,-0.242035711264995,0.693141454239286,0.087848630590043,0.006275195795785,-0.001838536908435,0.025589328710279,-0.41614720739367,-0.031927144873113,-0.387021644793287,0.00744379742157,-0.001830447786449,-0.00163249406348,-0.023625453389499,0.020934920980275,-0.006982868677105,-0.682288164242884,-0.05971441181312,-0.108430224053219,1.24827535339816,0.085476283704332,-0.001005579339662,0.04948297258952
NP,1145,-0.035191425011023,1.20532435622763,0.733789446429547,0.805810641448427,-0.458997352569755,0.232395468775423,0.293228556854686,0.010716061654685,1.20727523558697,0.716245790332426,-0.673408196201394,-0.24207172625678,0.692977293935555,0.087778987950433,0.007513320891586,-0.00306094021813,0.025858757666148,-0.392757832664797,0.037659795120717,-0.556793002724318,0.00403918081567,-0.000745957684629,-0.000740942375527,-0.000101569042008,0.018218214835448,-0.013495664995241,-0.681471443912213,0.058166578810418,-0.109233616997049,1.24794866526589,0,-0.002973892052046,0.049184175620731
NP,1146,-0.034781890226567,1.2045261536242,0.733231814910618,0.807194008708995,-0.453121040766643,0.227308500778575,0.302407010819283,0.010723105834094,1.20732518802064,0.716178249538116,-0.673440227394196,-0.241924518625405,0.692991969801599,0.087823215641535,0.008258745465451,-0.006482971609219,0.022619436885956,-0.420718082695764,0.133319393509593,-0.431659235776445,0.001734623864198,-0.000113632641197,-0.000242537619313,-0.004743963626712,0.000990953211966,0.003960503491643,-0.681308099846079,-0.098369808248477,-0.110278027824028,1.24729528900136,-0.028985671081435,-0.005263561941961,0.048676106581642
NP,1147,-0.034366804799821,1.2040187578883,0.732900616296397,0.807069884816445,-0.447999193307719,0.224946591442664,0.311983901533925,0.010730560379951,1.2073359259251,0.716156170344516,-0.673304057554181,-0.241119189012114,0.693367141410504,0.088120315384375,0.009865855846032,-0.009937119477141,0.017792941756006,-0.468414145585061,0.308033822000643,-0.498746179679141,-4.8260104112898E-05,1.64181430590498E-06,-3.19324701009264E-06,0.02725590646104,-0.003418234726362,0.004720780974197,-0.682288164242884,-0.041594243264077,-0.107948188286921,1.23978146195918,-0.044994017779925,-0.005384070883536,0.048219834302675
NP,1148,-0.033633108742776,1.20352624995508,0.732618617463279,0.807226458791762,-0.436856361986465,0.224167315896865,0.327553015101461,0.010731491797039,1.20733765588267,0.716147522851024,-0.673485059860943,-0.241897154338883,0.692935004921087,0.088004089801932,0.012060302877095,-0.016193139497464,0.012252469841055,-0.443144873011957,0.490362602990359,-0.720871316013753,-8.90707831595219E-05,8.27402927243969E-05,-9.69057690284274E-05,-0.024585587294896,-0.00021574550638,0.000423795074419,-0.682778196441287,-0.097430408005167,-0.106261063104878,1.23994480602531,0.001928441774203,-0.005464410177919,0.047476747507892
NP,1149,-0.032922340809662,1.20332359248613,0.732438469387293,0.807815966335882,-0.42866981848981,0.222057639499315,0.338180360146374,0.010729479519296,1.20733334384041,0.716154732935693,-0.673354513745354,-0.241857221709797,0.693103896005166,0.087782529400999,0.01216628323442,-0.022149389006966,0.008971149550609,-0.453968195127312,0.225409149250727,-0.486411745927319,5.45405338517157E-06,3.95096445045263E-05,2.64109880281211E-05,-0.004446813611922,-0.001521284451324,-0.001110801028807,-0.681634787978347,-0.03678610330014,-0.109113108055475,1.23978146195918,0.008763201567628,-0.005102883353195,0.0467623737291
NP,1150,-0.032064279568712,1.20327445373961,0.732291431927917,0.808597260641831,-0.423364517630537,0.219932491319451,0.34432928216463,0.010729624086151,1.20733268008469,0.716152959819841,-0.673359995990352,-0.241887586964847,0.693091398411679,0.087755481423895,0.013994275136189,-0.027220464794279,0.004297400285005,-0.255361425261956,0.147467536922288,-0.4981130967879,1.13053052529994E-21,1.11528401404753E-06,-1.52716214425741E-06,-0.002290850882956,-0.001461054517089,-0.001067005722142,-0.681144755779944,-0.060974389178483,-0.110840402884709,1.23961811789305,0.004165743553007,-0.004861865470046,0.045915549360459
NP,1151,-0.031067308372571,1.20334928713499,0.732198793173794,0.809704632943076,-0.419291530503407,0.217991519075077,0.347926310373289,0.010734764369322,1.20733509858547,0.716149961018716,-0.673299110538557,-0.241982078091537,0.693119496893185,0.087740211174966,0.016104462459051,-0.03226155594301,0.000221584529119,-0.176285006911867,0.064662401627755,0.022817837922683,4.03714557640098E-05,1.32832421421484E-05,-2.56703308890238E-05,-0.001164107316333,0.000216172436907,-0.000105642156077,-0.681634787978347,0.018680598493811,-0.110197688529645,1.23945477382691,0.002051447768994,-0.003857624290259,0.044954031988013
NP,1152,-0.029981529256815,1.20358194337375,0.732143220064715,0.810194484266052,-0.417662575401627,0.21538811663641,0.350358145310718,0.010738732559351,1.20733858054623,0.716151714188753,-0.673301061098548,-0.241985046052917,0.693116983662137,0.087736911100392,0.013663249397377,-0.035144986827336,-0.004560379470758,-0.13657501623665,-0.112949570068561,-0.364454744793488,3.00019087945676E-05,-0.00013059159821,-0.000140039432771,-0.000918908786652,0.000272891917031,-0.000133357802108,-0.681798132044482,0.053367435311703,-0.106863607812751,1.23945477382691,0.001488526468053,-0.003455927818344,0.043908772533558
NP,1153,-0.028391848542972,1.2041061879073,0.732069698874475,0.811710525304345,-0.413804853758091,0.210876698349552,0.354150510672484,0.010737529067502,1.20734516264617,0.716152945118895,-0.673300903085517,-0.241982320708535,0.693116664071206,0.087748164399835,0.013155064974724,-0.039547093773102,-0.008181025263989,-0.112141967718398,-0.064332526456496,-0.212313137520504,3.15214917388813E-05,-0.000218329261741,-6.19179007765045E-05,-0.000175913884433,0.000133825448939,-0.000263085798652,-0.681471443912213,0.06732650712031,-0.108831920525134,1.23945477382691,0.001172015738034,-0.003335418876769,0.04236675819151
NP,1154,-0.027249951375878,1.20456719426818,0.731960672049294,0.812770817400172,-0.410982148392978,0.207976383649652,0.356711502378268,0.010739852001181,1.20735480579492,0.716156435400011,-0.673427154304379,-0.242831230126985,0.692780687030722,0.087084907979296,0.010671679893973,-0.042325462602045,-0.007515614543065,-0.14789597834573,-0.053034460874905,-0.399038725337124,-0.000947598027142,-0.000244804171596,-0.000179662391595,0.081794497989804,-0.059348468808139,0.08086696727706,-0.681961476110616,-0.09078188831181,-0.108912259819517,1.23929142976078,0,-0.002692704521705,0.041240390816748
NP,1155,-0.025643328114422,1.20529338698235,0.731670984394934,0.815863566321804,-0.404148872958164,0.204377305283504,0.359527810774586,0.010749254704471,1.20736188755901,0.716158746902384,-0.673447321072672,-0.24302373861745,0.692726673144014,0.086821221618135,0.007813522376071,-0.041166027152104,-0.00506801845483,0.053814242715176,0.02319508897737,-0.401891329377106,6.26760667112405E-05,-9.49474331267235E-05,-0.00013998169286,-0.007165868610029,0.000428792490744,-0.000208057301164,-0.681634787978347,-0.061584892204361,-0.110117349235262,1.23912808569464,-0.002011887020423,-0.001688463341918,0.039614748401207
NP,1156,-0.024505713168298,1.20577264807601,0.731383299691106,0.817192366553094,-0.400607701683166,0.203778814092995,0.360810615595408,0.010751645294956,1.20736030011795,0.716164699258744,-0.673445312410953,-0.24304858805977,0.692724932531667,0.086781120543953,0.00820619217945,-0.039830688242198,-0.002224379604887,-0.051812789532942,0.026462271997396,-0.027269504134744,-0.000580318910553,1.58397829854338E-05,8.54718284864856E-05,-0.00113115542518,-0.002630422075595,0.001863783442147,-0.681308099846079,0.094559748482192,-0.109554974174581,1.23929142976078,-0.002667509092321,-0.00200982051945,0.038434460630176
NP,1157,-0.023182750385306,1.20624914060873,0.730912758123436,0.82025388002055,-0.394267369387091,0.198711276274835,0.36366281419612,0.010744492462394,1.20733436270744,0.716190629404712,-0.673474612047632,-0.243366887378483,0.692605478521712,0.086614988175901,0.006543291896762,-0.033920381326784,0.002082238131394,-0.06329850318157,-0.126595953765703,-0.397917314728616,-0.002003568836098,0.00046820083752,0.000553950043154,-0.007842122467468,-0.003624532985836,-0.001277047582114,-0.681798132044482,-0.04025834109597,-0.109595143821773,1.23259432304927,0,-0.002732874168897,0.036999683623796
NP,1158,-0.022576105735521,1.20641086694066,0.730680625345083,0.821506994309424,-0.391792677775326,0.196431998262471,0.36474542629202,0.010729499716161,1.20725010857121,0.716263004602056,-0.673557586697756,-0.243740291885998,0.692413563803264,0.086454058172459,0.007967255073008,-0.030872642571725,0.003480950533667,-0.042479593729398,-0.0714354043912,-0.499077932016024,-0.004702412531753,0.001996006443831,0.001387352104884,-0.050447730415116,0.011872903452555,-0.030417509851413,-0.681634787978347,-0.009661397280188,-0.108309715111645,1.23112422645406,0,-0.004259320762174,0.03630200364866
NP,1159,-0.021415832690828,1.20653737546433,0.730243434379718,0.823984840111142,-0.386762183510463,0.192570161182015,0.366579772621959,0.010693827982208,1.20706300213269,0.716378228290261,-0.673545405607586,-0.24424291717658,0.692246719699617,0.086466543004248,0.01061518136593,-0.026703914870044,0.006675658259486,0.006013897688317,-0.094742798191243,-0.038096717216234,-0.008081940293645,0.00462551308845,0.003219043702907,0.016140128067335,-0.01534454529451,-0.00262738671238,-0.681634787978347,0.067820044588023,-0.107707170403772,1.2312875705202,0.070804067592543,-0.003415758171152,0.034979287183061
NP,1160,-0.020634171443997,1.20653477141047,0.729960364652081,0.824929109642424,-0.38469883911702,0.190766424147946,0.367568957699614,0.010631212573905,1.20666203968413,0.716599776308872,-0.6734610746788,-0.244731207041571,0.692093482612807,0.08696797409005,0.010899313247481,-0.022829394705574,0.007158835663312,-0.072953272293331,-0.000498590287196,-0.012349396464295,-0.010401354446056,0.006586728249269,0.003494458198763,-0.024247346352196,-0.001233946303022,-0.026763397111432,-0.681634787978347,0.022946691225122,-0.108791750877943,1.22981747392499,-0.101836496386713,-0.001286766870003,0.034000672873886
NP,1161,-0.019977539985277,1.2064764605383,0.729715262136917,0.827165484971611,-0.379619341345743,0.187986654260172,0.369252534138861,0.010594763910939,1.20630081141332,0.716786637193738,-0.673376896630185,-0.244833347372299,0.692120055708604,0.087120695503966,0.008849400017028,-0.017832749251486,0.007433421086723,-0.009686712001444,-0.073083606438639,-0.616677352899393,-0.010510468530052,0.007636133214892,0.003664142190297,0.027107456605311,-0.017000012779022,-0.004010510642689,-0.681144755779945,-0.194232526856715,-0.111563456534156,1.23047085018953,0.163640564954813,0.000199510076082,0.033194065148141
NP,1162,-0.019394560474172,1.20639223917954,0.729476777221755,0.829586225085108,-0.374915233674775,0.184607009559196,0.370331628043353,0.010577039543469,1.20596838967429,0.716942447400872,-0.673197382962322,-0.244848362016204,0.692296670302087,0.087062526263054,0.008284763044004,-0.014836144451996,0.008256447065162,-0.02466452359092,-0.087343996372484,-0.676347551867786,-0.007603297387038,0.00662051118704,0.002251835864198,0.006265091875346,-0.017546348930509,0.00697363552914,-0.681308099846079,0.041382659859816,-0.110278027824028,1.23079753832179,0.083024182689597,-0.001085918634045,0.032489781163918
NP,1163,-0.018778491848765,1.20619832630999,0.729205945466175,0.832671219680205,-0.366714837558682,0.179116156039847,0.374294363404123,0.010577643132144,1.20573383478917,0.716999098299863,-0.673091034486583,-0.244762782093275,0.692440810011473,0.086979103389241,0.008793857892303,-0.010900566001308,0.00848555987094,-0.102228491775167,-0.006593511275069,-0.491768663844203,-0.003011112627725,0.00501985502359,0.000905100393207,0.016909115109486,-0.012158720289201,0.013506221529069,-0.681471443912213,0.171043366210932,-0.108229375817262,1.23063419425566,0.057731620934578,0.0001191707817,0.031796313168857
NP,1164,-0.018398676858343,1.20603381829747,0.729076104256057,0.834654660277766,-0.36084232775456,0.175868308331522,0.377113710572667,0.010588161851195,1.20560576959182,0.716964321384931,-0.67287611529608,-0.24427234228356,0.692848700823418,0.086772311405547,0.007396336417668,-0.007419831563925,0.005639613917933,-0.000288999984682,-0.053486346890445,-0.470024936477515,0.00126343582325,0.003450626781086,0.000197681799829,0.026675586873521,-0.017720423983421,0.033035869846041,-0.681961476110616,-0.088364027451563,-0.107948188286921,1.23047085018953,0,-0.00200982051945,0.031418391562657
NP,1165,-0.018032037107973,1.20587256831561,0.729009913197345,0.836919214943253,-0.354331246039796,0.172282176320743,0.379913736867783,0.010616799575743,1.20558806262082,0.716771341014877,-0.672917594031584,-0.244197348764501,0.692851552542442,0.086638863327378,0.007115639897616,-0.004868528385315,0.002715406466244,-0.08653450355533,0.052549347495483,-0.143955577423358,0.006029261756339,0.001995707816071,-0.000798160704735,-0.037123127519027,0.02071497625054,-0.006976909791927,-0.682288164242884,-0.148999342701969,-0.108831920525134,1.23063419425566,0.054920868421834,-0.000282525690215,0.031154765861519
NP,1166,-0.017833859173867,1.20580132931916,0.729017520337886,0.8383743213328,-0.349733705024052,0.170036552690401,0.381971731479021,0.01065836494411,1.20565854049609,0.716503765853592,-0.672874081439632,-0.243929694432776,0.693034657882265,0.086265506865236,0.004858393414107,-0.003024376290664,0.001048775831327,0.043499290407282,-0.054922404789577,-0.285802687877683,0.006368518535004,0.001666964889548,-0.001489038291827,0.049220209932687,-0.044420671031118,0.086811627509826,-0.681961476110616,-0.023629841270487,-0.107345643579049,1.23030750612339,-0.102623116316924,-0.003375588523961,0.031119467783531
NP,1167,-0.017692109944768,1.20577083143428,0.729059289626504,0.839773932611906,-0.345428980212777,0.168029059949698,0.383698835999166,0.010680030799893,1.20570114323006,0.716363982700525,-0.672952477434863,-0.243817891850216,0.693019954879575,0.086087983288659,0.002547802742941,-0.001248909997293,-0.000737096025253,0.035885816344744,-0.07927286207763,-0.406159549871127,0.007318544769248,0.001594243552417,-0.001373593879197,-0.00344925992722,0.02077357729589,-0.002564854923927,-0.68212482017675,-0.014239765266134,-0.107988357934113,1.23096088238793,0.028409573569583,-0.00470118688128,0.03108301859256
NP,1168,-0.017594560728367,1.20577295254874,0.729135442294523,0.841559821630621,-0.340175411011568,0.165251141722766,0.38568097764794,0.010720978620997,1.20578251443028,0.716090571506127,-0.673161401100236,-0.243372591092521,0.692992044829676,0.085939139956504,0.002234367180867,-0.000140911037506,-0.001465336658025,0.030781579665045,-0.037128089016802,-0.105047800909419,0.006511470523984,0.001489432852574,-0.001028877921676,0.029450629846237,0.005199931854729,0.016003004276218,-0.681634787978347,-0.012090031304645,-0.107586661462198,1.23063419425566,0,-0.004982374411621,0.031175928437833
NP,1169,-0.017550588706029,1.20578299613944,0.72920578932889,0.842138562867725,-0.337539264160699,0.164208315456894,0.387176336074077,0.010740353382556,1.2058285041272,0.715906018554359,-0.673101762441821,-0.243489664312001,0.692991713118877,0.086077211383196,0.001260277311224,0.00023241800829,-0.00192796215332,0.007461500260433,-0.01728581139119,-0.111667837806967,0.00519897486227,0.001675869162899,-0.000589370321934,0.028795453379544,-0.01433787061085,0.024446292798496,-0.681634787978347,-0.011190708149449,-0.11059938500156,1.23079753832179,0.008757683220493,-0.002692704521705,0.031261212034911
NP,1170,-0.017565472951079,1.2058394026851,0.729288364356187,0.844662209051984,-0.331214260486843,0.160602208352342,0.388651253596237,0.010752241096823,1.20584373919561,0.715713754875034,-0.673151354017326,-0.243406837973994,0.692971417319274,0.086087052398487,0.000299457787457,-0.000141306462897,-0.002752859209683,0.048728472652628,-0.076754334481466,-0.149829320150576,0.00255401526024,0.001908582066908,0.000214103983791,0.03602100400902,-0.015776497151897,0.031757177244713,-0.681308099846079,0.023095594027305,-0.108631072289177,1.22344705534575,0,-0.002692704521705,0.031403231844348
NP,1171,-0.017554962675714,1.205903139693,0.729320282112482,0.845650743615231,-0.329447984743222,0.157006218948335,0.389471298535828,0.010748109103948,1.20581559433345,0.715630071734121,-0.673197850724628,-0.243347519650828,0.692943471236633,0.086116108423785,-2.29977558055495E-06,-0.001719320105263,-0.00172077249604,-0.082752619797253,-0.213258464676438,-0.049015753333516,0.001301090811803,0.002048125501943,0.00056489398216,-0.003620447684116,0.005670609764346,-0.002738172652791,-0.681798132044482,-0.048471943622689,-0.110760063590326,1.22214030281668,0,-0.004460168998131,0.031440314829188
NP,1172,-0.01755646514174,1.20594655363521,0.729314660431344,0.846856448582997,-0.32717555430199,0.151258012241362,0.391038777991866,0.010734131990797,1.20575142821676,0.715572483865346,-0.673232376348639,-0.243390831229998,0.692896980246802,0.086097883098234,-0.000433917818355,-0.0012960306919,-0.000263957063451,-0.206027181551469,-0.289755107895641,-0.066823360694376,8.25286542361573E-05,0.001750769193735,0.001025166297439,0.011723195533692,-0.000350012494737,0.000683495272594,-0.68212482017675,-0.044547897940513,-0.110800233237518,1.22246699094895,-0.02557458667796,-0.005625088766685,0.031452239615256
NP,1173,-0.017539320477233,1.20586610158169,0.729208360033547,0.846712424314218,-0.329005986028879,0.141822729023738,0.393343927373187,0.010715641653536,1.20570988801092,0.715547353517339,-0.673237883345975,-0.243422993779262,0.692884623542853,0.08606333124654,0.00068093428328,-0.001997278235699,0.007538284397161,-0.289793883977679,-0.528622031892075,0.144144112362596,9.96460431681919E-05,0.00118327524613,0.000761361114047,-0.000434779147602,-0.00014289321007,0.000278981965466,-0.681144755779944,0.040841655194567,-0.11059938500156,1.22230364688281,0,-0.002893552757663,0.031384556500399
NP,1174,-0.01752719496186,1.20564126735117,0.728998253381461,0.846242409777653,-0.331443080101568,0.130615889251737,0.396180209022958,0.010693789766082,1.20567161503662,0.715524983564548,-0.673256920167718,-0.243519428179175,0.69283445806511,0.086045460445,-0.001398129359208,-0.000345559284792,0.011752390653668,-0.528887358285256,-0.780163869722244,-0.366136599428855,0.000132168622948,0.00093987465557,0.000687878026738,0,0,0,-0.681798132044482,0.030426218405483,-0.107787509698155,1.22246699094895,0,-0.003817454643067,0.031272254468715
NP,1175,-0.017538696129938,1.20531455691434,0.728719963618885,0.846052289902471,-0.332120497546528,0.11872828959269,0.399743781828593,0.010687590524421,1.20565524470689,0.71550801799731,-0.673266420743042,-0.24352969581248,0.692821339709581,0.086047691429549,0.002259639775187,-0.000534078659617,0.013646373202762,-0.390418829099496,-0.320919957263319,-0.081860986330793,0.000423189947327,0.000811887421657,0.000309407347804,-0.001103556266175,0.001728545613142,-0.00083406670665,-0.681798132044481,0.065479068105794,-0.106863607812751,1.22246699094895,0,-0.004500338645323,0.031167207664042
NP,1176,-0.01752280846911,1.20499602467417,0.728495136689302,0.845397847808528,-0.332107752983642,0.11544969863326,0.402092385422,0.010689394396075,1.20564073346331,0.715475846659384,-0.673277787349771,-0.243466120574178,0.69282953057054,0.08607270626256,0.00137720165133,-8.05781508164682E-05,0.012824210195599,0.002345010825946,-0.045671853841236,-0.012250131418942,0.000536234046831,0.000510150713388,-5.47503934976087E-05,-0.001658155238291,0.00259746781618,-0.001253739847319,-0.681308099846079,0.002995456070349,-0.109434465233007,1.22230364688281,0,-0.002893552757663,0.031078062243523
NP,1177,-0.017558327043968,1.20473169582106,0.728220025088749,0.845994291639849,-0.33164212940195,0.113919422118595,0.401658464099408,0.010694217977483,1.20563725038652,0.715460954667016,-0.673300348108447,-0.243515855445521,0.692793453215859,0.086045921256771,-0.003136212493877,-0.000944869281052,0.011198404722727,0.017213324471884,-0.092053509877466,-0.137940035768245,0.000595845802777,0.000453077426478,-0.000158815961565,-0.001899605570792,0.00297584309201,-0.001436042903949,-0.681634787978347,0,-0.109715652763347,1.22246699094895,0,-0.00389779393745,0.031013226328243
NP,1178,-0.017638416409477,1.20460333952657,0.727932548795869,0.846220552631036,-0.332128299320927,0.111660063450938,0.401414498150159,0.010699241484834,1.20564618758794,0.71542884244958,-0.673306950979048,-0.243413399345598,0.692820593170246,0.086065628804696,-0.006205788690085,-0.002630325339979,0.008737986565349,-0.006314853386983,-0.249138304169792,-0.13712285572234,0.000885697422786,0.000176653010625,-0.000215765220581,0.000669553211283,0.002890910083901,-0.000758315816627,-0.681308099846079,0.037924904668467,-0.109956670646496,1.22246699094895,0,-0.004620847586897,0.030991177122019
